#TIC ID,CTOI,MASTER,SG1A,SG1B,SG2,SG3,SG4,SG5,User Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM RA (mas/yr),Midpoint (BJD),Midpoint err,Period (days),Period (days) Error,Depth mmag,Depth mmag Error,Depth ppm,Depth ppm Error,Duration (hrs),Duration (hrs) Error,Inclination (deg),Inclination (deg) Error,Impact Param,Impact Param Error,Rad_p/Rad_s,Rad_p/Rad_s Error,a/Rad_s,a/Rad_s Error,Radius (R_Earth),Radius (R_Earth) Error,Mass (M_Earth),Mass (M_Earth) Error,Insolation (Earth Flux),Insolation (Earth Flux) Error,Equilibrium Temp (K),Equilibrium Temp (K) Error,Fitted Stellar Density (g/cm^3),Fitted Stellar Density (g/cm^3) Error,Semi-Major Axis (AU),Semi-Major Axis (AU) Error,Eccentricity,Eccentricity (Error),Arg of Periastron,Arg of Periastron Error,Time of Periastron (BJD),Time of Periastron (BJD) Error,Velocity Semi-amp (m/s),Velocity Semi-amp (m/s) Error,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,CTOI lastmod,User,Group,Tag,Notes
39018208,39018208.02,,,,,,,,PC,,11.1032,0.006,12.089468,-66.160258,-2.821,0.042,3.22,0.037,2458331.1013,,6.660417,,3933.976174,,973306.253579002,,2.23333333333333,,,,,,,,,,27.3735196484059,,,,,,,,,,,,,,,,,,,,399.552,3.6405,6081.5,116.224,4.08411,.0771962,1.60484,.0737939,2019-06-06 03:40:31,lipponen,,3787,"sector1"
39218269,39218269.01,,,,,,,,PC,,11.8402,0.006,88.505022,-3.639907,8.71,0.062,22.471,0.062,2458451.5814,.0039,17.17058,,3.912434,,3597,,0.178,0.017,86.89,.69,.91,.03,.065,.008,16.84,4.57,14.53,3.16,,,,,,,.31,.27,,,,,,,,,,,439.569,9.183,6049.74,143.615,3.86709,.10491,2.04765,.17799,2020-08-10 07:20:18,montalto,,29372,"new CTOI, Montalto et al. (2020)"
39414571,39414571.01,,,,,,,,PC,,11.5521,0.006,89.130026,-5.01203,12.306,0.068,-15.424,0.063,2458467.311,.0012,4.02011,0.00037,9.681114,,8877,,0.116,0.004,89.73,0,.06,.18,.085,.01,11.92,.43,8.7,1.57,,,,,,,1.98,.34,,,,,,,,,,,219.614,1.702,5216,131.255,4.44285,.087097,.937166,.0566281,2020-08-10 07:20:18,montalto,,29376,"new CTOI, Montalto et al. (2020)"
41896812,41896812.01,,,,,,,,PC,,10.7553,0.007,21.443316,-39.936292,29.155,0.035,-2.636,0.042,2458354.2466,,1.259028,,68.700437,,61315.1141578699,,3.46666666666667,,,,,,,,,,48.1217279577235,,,,,,,,,,,,,,,,,,,,388.085,4.926,6114,138.455,3.99713,.0817107,1.78164,.0845278,2019-12-29 08:24:43,lipponen,,8409,"new CTOI"
41896812,41896812.02,,,,,,,,PC,,10.7553,0.007,21.443316,-39.936292,29.155,0.035,-2.636,0.042,2458354.8619,,1.263194,,440.260195,,333353.010667622,,3.43333333333333,,,,,,,,,,112.204334424375,,,,,,,,,,,,,,,,,,,,388.085,4.926,6114,138.455,3.99713,.0817107,1.78164,.0845278,2019-12-29 08:24:43,lipponen,,8409,"new CTOI"
45357107,45357107.01,,,,,,,,PC,,12.1886,0.006,148.048807,-38.698433,6.031,0.064,-22.54,0.086,2458542.091,.0061,2.17722,0.00083,5.697667,,5234,,0.206,0.013,75.43,3.33,.69,.07,.074,.018,2.76,.26,12.42,3.74,,,,,,,.08,.04,,,,,,,,,,,517.43,13.549,5685,131.283,4.06901,.0798683,1.53706,.0832462,2020-08-10 07:20:18,montalto,,29460,"new CTOI, Montalto et al. (2020)"
46029346,46029346.01,,,,,,,,PC,,11.7803,0.006,131.826478,-57.190515,-8.353,0.049,2.456,0.045,2458545.00952228,.00295224,1.38134931,0.00030061,49.900623,33.037085,44920,29970,1.512,0.353,82.9,4.8,.798,.582,.21169,.09997,6.47,1.77,25.45,12.08,,,,,,,,,,,,,,,,,,,359.347,3.3135,6089,133.913,4.41046,.0833791,1.10219,.0534046,2020-01-03 11:21:12,bouma,tfopwg,8521,"Cand HJ, Theia 163 member (60 Myr; KC19). Deep transit. Multisector."
46627823,46627823.01,,,,,,,,PC,,11.0395,0.008,85.181703,-17.545747,22.952,0.05,8.069,0.058,2458464.5086,.0014,6.0052,0.0005,17.436123,,15931,,0.237,0.004,86.21,.78,.53,.05,.122,.004,7.97,.3,21.82,1.79,,,,,,,.27,.04,,,,,,,,,,,414.455,5.9095,6301,131.309,4.10299,.0818897,1.63775,.0757537,2020-08-10 07:20:18,montalto,,29403,"new CTOI, Montalto et al. (2020)"
47601197,47601197.01,,,,,,,,PC,,10.6477,0.006,97.408122,-21.994385,-5.328,0.024,-9.006,0.045,2458467.9608,.0011,8.62562,,4.558792,,4190,,0.124,0.006,86.31,.54,.88,.01,.07,.006,13.6,1.93,8.26,1.15,,,,,,,.64,.39,,,,,,,,,,,185.506,1.006,5484,123.896,4.35271,.0798985,1.08098,.0562311,2020-08-10 07:20:18,montalto,,29321,"new CTOI, Montalto et al. (2020)"
47601197,47601197.02,,,,,,,,PC,,10.6477,0.006,97.408122,-21.994385,-5.328,0.024,-9.006,0.045,2458465.7278,.0116,4.88001,0.00425,0.978689,,901,,0.111,0.019,86.15,1.03,.7,.11,.029,.004,10.49,2.44,3.42,.63,,,,,,,.92,1.27,,,,,,,,,,,185.506,1.006,5484,123.896,4.35271,.0798985,1.08098,.0562311,2020-08-10 07:20:18,montalto,,29542,"new CTOI, Montalto et al. (2020)"
48018596,48018596.01,,,,,,,,PC,,9.00772,0.006,281.576196,50.492466,-61.841,0.049,26.834,0.045,2458713.46,.01,0,0,1.629827,0.543004,1500,500,4.8,1,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,126.279,.395,5660,124.128,4.10485,.0742244,1.47127,.0724272,2020-05-16 02:59:51,eisner,,19143,"PHT candidate. Single transit event."
48217457,48217457.01,,,,,,,,PC,,14.3168,0.007,282.966215,48.345055,1.565,0.043,1.242,0.042,2458686.225070859,,3.1272869856525785,,4.218138,,3877.5115790022223,,2.5176822929048708,,,,.6643222356476696,,.06226966821015045,,,,,,,,,,,,,,,,,,,,,,,,1145.28,29.165,5983,122,4.3973,,1.09921,,2020-07-14 13:40:48,wilson,,28551,"Kepler confirmed planet KOI-194.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
49678165,49678165.01,,,,,,,,PC,,12.9993,0.007,351.517489,-10.623807,158.953,0.144,8.092,0.1,24581371.1945,.0038,35.64,32.19,,,,,,,90,.36,,,.1,.01,74.13,64.74,3.02,.21,,,.3,.3,,,,,,,,,,,,,,,39.2716,.12275,3064,157,4.94194,.00769985,.285641,.00854479,2019-02-21 16:01:33,christiansen,,2163,"Planet candidates identified in https://arxiv.org/pdf/1812.08145.pdf"
50380257,50380257.01,,,,,,,,PC,,9.237701,0.006,32.980774,-72.678776,41.405,0.047,30.072,0.054,2458326.9463,,1.348611,,5502.734388,,993706.29699585,,2.66666666666667,,,,,,,,,,12.8087134442246,,,,,,,,,,,,,,,,,,,,185.952,.9555,6623,137.864,4.21473,.087915,1.52467,.0641759,2019-05-25 09:17:28,lipponen,,3787,"sector1"
52079677,52079677.01,,,,,,,,PC,,11.9028,0.006,17.304042,-67.918963,7.323,0.049,-1.059,0.035,2458338.2539,,9.034722,,3677.380785,,966189.804175897,,3.83333333333333,,,,,,,,,,23.0811482715344,,,,,,,,,,,,,,,,,,,,588.257,9.0225,6001,124.324,4.04875,.080608,1.64938,.0803015,2019-05-12 09:25:49,lipponen,,3542,"firstBulkUpload"
52079677,52079677.02,,,,,,,,PC,,11.9028,0.006,17.304042,-67.918963,7.323,0.049,-1.059,0.035,2458333.833,,9.041667,,5022.030889,,990200.86717492,,3.5,,,,,,,,,,12.4258867191573,,,,,,,,,,,,,,,,,,,,588.257,9.0225,6001,124.324,4.04875,.080608,1.64938,.0803015,2019-05-12 09:25:49,lipponen,,3542,"firstBulkUpload"
52169698,52169698.01,,,,,,,,PC,,10.9438,0.01,99.191314,-30.620995,1.715,0.036,2.147,0.046,2458467.9127,.0016,0.62219,0.00004,1.219967,,1123,,0.054,0.004,70.47,5.16,.8,.05,.035,.004,2.4,.59,7.25,1.1,,,,,,,.67,.46,,,,,,,,,,,461.175,5.165,6434,139.518,3.9955,.086195,1.89782,.0829648,2020-08-10 07:20:18,montalto,,29327,"new CTOI, Montalto et al. (2020)"
52449797,52449797.01,,,,,,,,PC,,10.5946,0.006,100.384647,-30.34553,36.693,0.04,-61.294,0.052,2458466.9049,.0113,2.44958,0.00095,0.884149,,814,,0.133,0.008,82.57,1.64,.62,.12,.028,.002,4.8,.4,2.76,.32,,,,,,,.35,.18,,,,,,,,,,,178.97,.899,6041,120.393,4.57756,.0797634,.902095,.0407664,2020-08-10 07:20:18,montalto,,29326,"new CTOI, Montalto et al. (2020)"
53309262,53309262.01,,,,,,,,PC,,14.128,0.007,116.975483,57.698454,26.247,0.094,-26.644,0.078,2458863.1,.1,0,,21.934811,5.442298,20000,5000,6.5,2,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,122.694,1.05,3373,157,4.82922,.00369224,.397211,.012198,2020-05-15 07:01:20,eisner,,19127,"PHT candidate. Single Transit event."
53682439,53682439.01,4,4,3,4,4,4,4,PC,PC,15.3426,0.007,103.310506,-27.179131,-1.657,0.069,4.581,0.081,2458492.0882824035,.0013689692132174967,0.6413456209562327,0.00006495969016478975,55.401546,28.653386,49746.710746377306,26045.551547798485,1.249975883663664,0.2658076361278069,81.13600234310084,7.186897209807711,.642938838109815,.534483478812983,.22303970665865147,.08257267907627833,4.172500915475819,.8767694030437032,19.473929083644226,5.842178725093268,,,,,,,,,,,,,,,,,,,489.416,12.178,3725,122,4.37957,,.800462,,2019-10-05 04:24:56,bouma,tfopwg,5722,"Zari+18 pre-MS dwarf, w/ cand close-in giant planet (else EB). ~4% amplitude spot signal. (CDIPS; Bouma+19)"
53843023,53843023.01,,,,,,,,PC,,10.3852,0.006,327.638875,-26.556512,9.312,0.073,-13.399,0.07,2458328.04,.01,0,0,2.173647,0.543004,2000,500,3.8,1,,,,,,,,,3.7,2,,,,,,,,,,,,,,,,,,,92.1219,.4299,4713,125.814,4.49053,.094358,.815268,.0598116,2020-05-22 04:08:42,eisner,,19233,"PHT candidate. Single transit event."
53993965,53993965.01,,,,,,,,PC,,11.1085,0.009,331.501373,-26.884271,2.276,0.077,-12.662,0.075,2458325.46,.0013,0.57685,0.00005,2.612164,,2403,,0.053,0.005,67.59,5.36,.84,.04,.052,.005,2.19,.51,10.65,1.5,,,,,,,.6,.36,,,,,,,,,,,457.828,10.0095,6011,129.818,3.93678,.0795299,1.87632,.0960981,2020-08-10 07:20:18,montalto,,29431,"new CTOI, Montalto et al. (2020)"
55404385,55404385.01,,,,,,,,PC,,6.6081,0.006,78.013178,-65.175456,40.091,0.046,58.908,0.059,2458326.8029,,2.95,,2541.134889,,903717.791306244,,3.26666666666667,,,,,,,,,,63.696266318294,,,,,,,,,,,,,,,,,,,,61.8944,.08765,6562,116.523,4.11706,.0858952,1.68762,.0693668,2019-06-06 03:40:31,lipponen,,3787,"sector1"
55404385,55404385.02,,,,,,,,PC,,6.6081,0.006,78.013178,-65.175456,40.091,0.046,58.908,0.059,2458328.2751,,2.951389,,3622.949497,,964451.588308822,,3.03333333333333,,,,,,,,,,38.7035725369134,,,,,,,,,,,,,,,,,,,,61.8944,.08765,6562,116.523,4.11706,.0858952,1.68762,.0693668,2019-06-06 03:40:31,lipponen,,3787,"sector1"
55497281,55497281.01,,,,,,,,PC,,7.198,0.006,71.718168,-60.602964,49.528,0.065,130.922,0.084,2458330.8973,,14.90278,,1276.02923,,691263.264402461,,8.33333333333333,,,,,,,,,,97.2495507783636,,,,,,,,,,,,,,,,,,,,65.9713,.1256,6135,125.015,4.13736,.0808893,1.52258,.0687437,2019-05-12 09:25:49,lipponen,,3542,"firstBulkUpload"
55524055,55524055.01,,,,,,,,PC,,11.8378,0.006,72.053545,-63.695394,32.841,0.047,27.794,0.058,2458325.3863,,2.648611,,1941.438008,,832727.40401457,,1.93333333333333,,,,,,,,,,35.3573607455189,,,,,,,,,,,,,,,,,,,,186.412,.9245,4978.42,136.607,4.60755,.0954136,.74502,.0523291,2019-06-06 03:40:31,lipponen,,3787,"sector1"
55524055,55524055.02,,,,,,,,PC,,11.8378,0.006,72.053545,-63.695394,32.841,0.047,27.794,0.058,2458326.7141,,2.648611,,3211.807296,,948086.885899297,,2,,,,,,,,,,19.6972674534673,,,,,,,,,,,,,,,,,,,,186.412,.9245,4978.42,136.607,4.60755,.0954136,.74502,.0523291,2019-06-06 03:40:31,lipponen,,3787,"sector1"
55659311,55659311.01,,,,,,,,PC,,9.7909,0.006,74.117493,-64.487392,16.7,3,32.2,2.8,2458333.2503,,,,1723.701789,,795581.929624859,,11.6666666666667,,,,,,,,,,69.1666758509751,,,,,,,,,,,,,,,,,,,,224.174,,6351,,,,1.40249,,2019-05-25 09:17:28,lipponen,,3787,"sector1"
55659311,55659311.02,,,,,,,,PC,,9.7909,0.006,74.117493,-64.487392,16.7,3,32.2,2.8,2458347.4712,,,,2457.4673,,896004.851325378,,10.0333333333333,,,,,,,,,,49.3337128741899,,,,,,,,,,,,,,,,,,,,224.174,,6351,,,,1.40249,,2019-05-25 09:17:28,lipponen,,3787,"sector1"
61710042,61710042.01,,,,,,,,PC,,11.1366,0.007,335.342525,-31.948475,9.134,0.055,36.143,0.054,2458324.5314,.002,1.88835,0.00023,6.744871,,6193,,0.057,0.007,80.01,1.83,.96,.11,.097,.119,5.56,1.19,14.2,18.14,,,,,,,.91,.6,,,,,,,,,,,347.747,4.3385,6126,131.773,4.24731,.0855127,1.34155,.0653744,2020-08-10 07:20:18,montalto,,29438,"new CTOI, Montalto et al. (2020)"
63452790,63452790.01,,,,,,,,PC,,13.814,0.006,292.855719,46.391188,-2.007,0.041,3.755,0.045,2458684.144416277,,2.6857405655726967,,1.477303,,1359.7211750699214,,2.1828225892286746,,,,.002480438559499566,,.036874397284158034,,,,,,,,,,,,,,,,,,,,,,,,758.753,12.76,5616.02,121.761,4.4174,,1.01895,,2020-07-14 13:40:48,wilson,,28551,"Kepler confirmed planet KOI-183.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
64070344,64070344.01,,,,,,,,PC,,12.0156,0.007,38.956731,-23.796749,15.515,0.153,1.536,0.115,2458412.4217,.0012,2.73716,0.00021,8.300616,,7616,,0.075,0.004,81.85,.8,.92,.02,.077,.009,6.51,.66,13.95,2.48,,,,,,,.7,.25,,,,,,,,,,,686.842,22.46,6432,122.024,4.11178,.0906062,1.66002,.0916206,2020-08-10 07:20:18,montalto,,29416,"new CTOI, Montalto et al. (2020)"
65450588,65450588.01,,,,,,,,PC,,11.1129,0.007,42.133497,-24.730141,43.138,0.109,36.665,0.118,2458413.0945,.0005,0.64872,0.00002,8.936456,,8197,,0.062,0.002,79.67,1.83,.56,.04,.081,.005,3.11,.14,10,1.17,,,,,,,1.35,.2,,,,,,,,,,,274.447,4.7515,5955,129.37,4.36861,.0804496,1.13095,.0582513,2020-08-10 07:20:18,montalto,,29429,"new CTOI, Montalto et al. (2020)"
67196573,67196573.01,,,,,,,,PC,,10.7996,0.006,89.456648,-11.418203,10.915,0.099,15.886,0.098,2458466.8335,.0022,2.55804,0.00035,4.034482,,3709,,0.047,0.004,84.99,1.39,.89,.02,.065,.005,10.15,3.36,8.03,1.05,,,,,,,3.03,2.42,,,,,,,,,,,233.953,2.7545,5974,138.76,4.3709,.0793345,1.13158,.0531331,2020-08-10 07:20:18,montalto,,29315,"new CTOI, Montalto et al. (2020)"
67600790,67600790.01,,,,,,,,PC,,12.6358,0.006,241.658439,-27.465485,-8.932,0.182,-23.441,0.079,2458630.47617527,.00510728,0.96085356,0.00035676,3.915703,0.401797,3600,370,1.782,0.456,83.6,6.5,.449,.461,.06004,.00439,4.02,.85,7.76,1.15,,,,,,,,,,,,,,,,,,,156.111,2.227,3339,98.9566,3.8488,.168488,1.18574,.152955,2020-04-13 10:41:06,bouma,tfopwg,18718,"Hot superNept. PMS M dwarf (Zari+18). Prot  0.8d, RotAmp 5%."
70442570,70442570.01,,,,,,,,PC,,5.6605,0.007,339.714464,-33.081281,4.04,0.306,15.473,0.222,2458343.6802,,11.52708,,2152.379319,,862263.744458536,,10.7,,,,,,,,,,152.594347979128,,,,,,,,,,,,,,,,,,,,114.53,2.095,9376,268.533,3.82705,.0747892,3.11744,.13584,2019-06-06 03:40:31,lipponen,,3787,"sector1"
70442570,70442570.02,,,,,,,,PC,,5.6605,0.007,339.714464,-33.081281,4.04,0.306,15.473,0.222,2458335.7148,,11.50486,,3411.237398,,956797.881789084,,8.6,,,,,,,,,,85.4607760463182,,,,,,,,,,,,,,,,,,,,114.53,2.095,9376,268.533,3.82705,.0747892,3.11744,.13584,2019-06-06 03:40:31,lipponen,,3787,"sector1"
70524163,70524163.01,,,,,,,,PC,,10.6918,0.006,33.154021,-35.390918,28.914,0.025,-3.644,0.038,2458383.1636,.0008,4.34794,0.00024,3.523496,,3240,,0.206,0.007,83.87,1.59,.61,.06,.055,.006,5.76,.5,10.75,1.73,,,,,,,.19,.08,,,,,,,,,,,327.927,3.2165,5618,132.453,3.92748,.0802684,1.79106,.0959922,2020-08-10 07:20:18,montalto,,29334,"new CTOI, Montalto et al. (2020)"
70722784,70722784.01,,,,,,,,PC,,12.3743,0.006,0.129213,-32.769259,-4.306,0.057,-30.655,0.046,2458350.5481,.0015,14.45351,,16.697154,,15261,,0.166,0.009,87.05,.23,.93,.07,.132,.046,17.99,1.4,18.29,7.33,,,,,,,.53,.17,,,,,,,,,,,523.242,9.668,5736,134.953,4.23949,.0794216,1.26937,.0693568,2020-08-10 07:20:18,montalto,,29449,"new CTOI, Montalto et al. (2020)"
72556406,72556406.01,,,,,,,,PC,,10.8218,0.007,93.529144,-8.062309,-7.737,0.075,-0.317,0.095,2458465.1084,.003,5.56383,0.00108,3.918972,,3603,,0.214,0.01,83.49,1.46,.72,.07,.059,.002,6.4,.8,11.11,1.03,,,,,,,.16,.1,,,,,,,,,,,341.347,4.925,5730,136.977,3.97441,.0773804,1.72492,.0887414,2020-08-10 07:20:18,montalto,,29312,"new CTOI, Montalto et al. (2020)"
72985912,72985912.01,,,,,,,,PC,,11.5147,0.006,189.292344,-42.498057,-11.362,0.067,9.96,0.104,2458569.9416,.0053,1.68044,0.00058,1.747269,,1608,,0.138,0.013,84.18,1.98,.38,.16,.033,.004,3.72,.28,7.38,1.35,,,,,,,.34,.1,,,,,,,,,,,598.34,16.615,6131.97,110.037,3.87928,.0790349,2.04937,.103831,2020-08-10 07:20:18,montalto,,29471,"new CTOI, Montalto et al. (2020)"
76140400,76140400.01,,,,,,,,PC,,10.6226,0.006,273.228038,36.971494,-42.137,0.04,28.521,0.04,2459012.829,,0,,0.98847,,910,,13.608,,,,,,.0302,,,,2.73834,,,,,,,,,,,,,,,,,,,,121.292,.365,5059,119.525,4.52626,.0847119,.830486,.0494472,2020-08-25 02:00:49,steuer,,33600,"Found with our in-house single transit finder; transit finder output attached under 'Files'"
77370025,77370025.01,,,,,,,,PC,,12.3466,0.006,72.608769,-35.971627,2.322,0.033,3.573,0.043,2458427.2759,.0009,12.33843,,31.362813,,28473,,0.181,0.005,88.33,.23,.62,.03,.163,.003,21.38,1.11,24.47,1.59,,,,,,,1.21,.25,,,,,,,,,,,663.711,9.527,6354,125.812,4.26205,.0870501,1.37466,.0648543,2020-08-10 07:20:18,montalto,,29454,"new CTOI, Montalto et al. (2020)"
78012416,78012416.01,,,,,,,,PC,,10.9144,0.006,80.107076,-32.237063,12.345,0.031,19.922,0.042,2458427.706,.0039,14.64938,0.00142,1.601556,,1474,,0.167,0.011,89.95,.01,.02,.23,.035,.003,28.87,.57,5.33,.68,,,,,,,2.12,.7,,,,,,,,,,,300.786,1.914,5807,131.217,4.16512,.0743171,1.39634,.0677487,2020-08-10 07:20:18,montalto,,29332,"new CTOI, Montalto et al. (2020)"
78740218,78740218.01,,,,,,,,PC,,11.9019,0.007,103.112741,-22.310554,180.114,0.047,-105.692,0.075,2458472.19683,.00237,2.560154,0.000876,,,0,0,0.094,0.002,89.96,.9,.007,.148,.0772,.002,9.4,.2,4.11,.17,,,34,2.8,672.5,13.9,,,.03,.0001,0,0,,,,,,,58.438,.17945,3455,157,4.74613,.0078827,.490046,.0146733,2019-06-10 08:50:14,cloutier,,4046,"new CTOI from ORION (https://arxiv.org/abs/1812.08145)"
82452140,82452140.01,,,,,,,,PC,,10.0011,0.006,255.097557,39.73025,4.347,0.057,74.99,0.049,2458964.29,.01,20.32,0.2,1.521096,0.32577,1400,300,,,,,,,,,,,2.95,.4,,,,,,,,,,,,,,,,,,,139.616,.6075,5717,124.297,4.43377,.0752605,1.01496,.0507136,2020-09-04 00:15:33,eisner,,33753,"PHT candidate. Data gaps allow for multiples of the stated period."
83839341,83839341.01,,,,,,,,PC,,11.7618,0.01,217.536385,-25.549195,-33.13,0.076,-26.582,0.059,2458597.5847,.0009,5.58771,0.00033,23.528023,,21437,,0.102,0.003,86.32,.17,.87,.1,.161,.026,13.5,.45,23.06,5.05,,,,,,,1.49,.27,,,,,,,,,,,375.174,7.175,5610,138.736,4.19782,.0832087,1.31202,.0721809,2020-08-10 07:20:18,montalto,,29420,"new CTOI, Montalto et al. (2020)"
88902249,88902249.01,,,,,,,,PC,,10.1757,0.006,230.230416,-33.69246,6.387,0.088,-19.009,0.078,2458595.5787,.0019,7.70342,,3.488641,,3208,,0.181,0.01,87.78,.37,.49,.12,.054,.002,12.65,.45,10.79,1.02,,,,,,,.65,.23,,,,,,,,,,,297.716,5.75,6458,131.62,4.03057,.0893304,1.82972,.0878641,2020-08-10 07:20:18,montalto,,29330,"new CTOI, Montalto et al. (2020)"
91369561,91369561.01,,,,,,,,PC,,10.9545,0.006,312.56831,-42.217968,5.167,0.087,-5.723,0.058,2458325.4969,,0.07708333,,9.375207,,8597.71145619254,,1.43333333333333,,,,,,,,,,17.221951461617,,,,,,,,,,,,,,,,,,,,936.456,54.7305,7104.75,109.034,3.6456,.100164,3.13013,.227457,2019-06-22 00:19:17,lipponen,,3787,"sector1"
91369561,91369561.02,,,,,,,,PC,,10.9545,0.006,312.56831,-42.217968,5.167,0.087,-5.723,0.058,2458326.3872,,3.993056,,83.467735,,73995.9075041421,,7.43333333333333,,,,,,,,,,50.5236570317272,,,,,,,,,,,,,,,,,,,,936.456,54.7305,7104.75,109.034,3.6456,.100164,3.13013,.227457,2019-06-22 00:19:17,lipponen,,3787,"sector1"
91369561,91369561.03,,,,,,,,PC,,10.9545,0.006,312.56831,-42.217968,5.167,0.087,-5.723,0.058,2458328.3775,,3.992361,,760.264021,,503528.421548976,,11.2666666666667,,,,,,,,,,131.796210280039,,,,,,,,,,,,,,,,,,,,936.456,54.7305,7104.75,109.034,3.6456,.100164,3.13013,.227457,2019-06-22 00:19:17,lipponen,,3787,"sector1"
91555165,91555165.01,,,,,,,,PC,,10.3759,0.006,43.884794,-34.977975,202.401,0.03,-104.353,0.04,2458382.8847,.004,1.05289,0.00014,0.493036,,454,,0.061,0.01,85.31,1.56,.42,.12,.019,.002,5.09,.62,1.57,.26,,,,,,,2.25,1.03,,,,,,,,,,,81.6541,.16515,4621,125.488,4.54139,.095621,.758575,.0576507,2020-08-10 07:20:18,montalto,,29335,"new CTOI, Montalto et al. (2020)"
92349924,92349924.01,,,,,,,,PC,,10.8199,0.006,313.659442,-32.123248,-9.857,0.093,0.166,0.061,2458325.6681,,8.800694,,21.00341,,19158.9448610857,,2.66666666666667,,,,,,,,,,32.9916865082824,,,,,,,,,,,,,,,,,,,,399.987,9.6705,6334.65,110.402,3.99153,.0808396,1.8695,.0865728,2019-06-22 00:19:17,lipponen,,3787,"sector1"
92349924,92349924.02,,,,,,,,PC,,10.8199,0.006,313.659442,-32.123248,-9.857,0.093,0.166,0.061,2458330.3819,,,,4.197082,,3858.19313831138,,2.36666666666667,,,,,,,,,,14.8050781870562,,,,,,,,,,,,,,,,,,,,399.987,9.6705,6334.65,110.402,3.99153,.0808396,1.8695,.0865728,2019-06-22 00:19:17,lipponen,,3787,"sector1"
92349924,92349924.03,,,,,,,,PC,,10.8199,0.006,313.659442,-32.123248,-9.857,0.093,0.166,0.061,2458352.9426,,,,8.380346,,7688.8717156105,,0.9,,,,,,,,,,20.9001802021717,,,,,,,,,,,,,,,,,,,,399.987,9.6705,6334.65,110.402,3.99153,.0808396,1.8695,.0865728,2019-06-22 00:19:17,lipponen,,3787,"sector1"
92350408,92350408.01,,,,,,,,PC,,11.0276,0.006,313.651085,-33.153284,5.8,0.075,-14.774,0.047,2458325.0107,.007,2.95639,0.00133,13.193358,,12078,,0.094,0.007,80.86,1.15,.96,.12,.135,.117,6.04,.71,23.95,22.04,,,,,,,.48,.19,,,,,,,,,,,332.471,6.3405,5652,132.368,4.01652,.080737,1.62471,.0858292,2020-08-10 07:20:18,montalto,,29444,"new CTOI, Montalto et al. (2020)"
92444219,92444219.01,,,,,,,,PC,,12.0598,0.007,314.408549,-34.272627,189.43,2,-195.3,2,2458342.4729,.0037,39.52,31.27,,,,,,,89.99,.41,,,.07,0,49.71,37.71,3.07,.14,,,.5,.45,,,,,,,,,,,,,,,63.2953,,3329,157,4.84746,.00287032,.377615,.0119765,2019-02-21 16:04:24,christiansen,,2163,"Planet candidates identified in https://arxiv.org/pdf/1812.08145.pdf"
92594505,92594505.01,,,,,,,,PC,,8.043,0.006,315.469491,-33.484986,-42.288,0.07,8.771,0.058,2458328.043,,22.86875,,88.664622,,78417.6447394755,,4.66666666666667,,,,,,,,,,71.8804202241063,,,,,,,,,,,,,,,,,,,,151.815,1.1655,6302,130.618,3.7567,.0918392,2.44003,.123186,2019-06-22 00:19:17,lipponen,,3787,"sector1"
92866460,92866460.01,,,,,,,,PC,,10.7126,0.006,317.815283,-33.560401,10.676,0.094,7.516,0.103,2458308.9052,.0034,19.16048,,4.829221,,4438,,0.093,0.013,88.77,.31,.87,.09,.07,.025,40.56,11.72,8.86,3.63,,,,,,,3.44,3.72,,,,,,,,,,,242.645,3.6715,6217,137.938,4.38854,.0844524,1.15972,.0561934,2020-08-10 07:20:18,montalto,,29329,"new CTOI, Montalto et al. (2020)"
92896631,92896631.01,,,,,,,,PC,,10.9191,0.006,129.246017,-50.390976,-13.234,0.053,7.502,0.053,2458533.95909795,.00223163,5.63925167,0.00116151,40.39324,14.658227,36520,13410,3.674,0.416,81.3,.9,1.042,.125,.19105,.0496,6.88,.39,36.53,9.62,,,,,,,,,,,,,,,,,,,396.254,4.6095,6712,140.339,4.10594,.0869842,1.7528,.078196,2020-01-03 11:21:12,bouma,tfopwg,8521,"Cand WJ, Vela OB2 pop2 (<50Myr CG19)."
93275779,93275779.01,,,,,,,,PC,,14.9642,0.008,129.94368,-52.321115,-24.22,0.116,23.521,0.134,2458518.35200685,.00390611,0.91353479,0.00023601,26.108504,7.003825,23760,6430,2.25,0.47,76.6,9.4,.692,.508,.15414,.0295,2.99,.75,6.28,1.22,,,,,,,,,,,,,,,,,,,149.744,1.461,3232,157,4.85156,.0023788,.373267,.0117213,2020-01-03 11:21:12,bouma,tfopwg,8521,"Cand super-Neptune, IC2391 (~80Myr; CG18). PMS M dwarf; faint."
