# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Oct 12 17:22:43 2020
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effecitve Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
1027.01,20318757,,11h08m31.99s,167.1332750,-29d39m11.29s,-29.6531350,-87.5540000,0.073,0.073,0,12.9920000,0.057,0.057,0,2458547.1635700,0.003240,0.003240,0,3.2862700,0.0008400,0.0008400,0,1.8150000,0.4610000,0.4610000,0,1480.0000000,5.9874600,5.9874600,0,3.0152500,0.3258800,0.3258800,0,207.4020000,,,,1057.0000000,,,,10.2103000,0.006,0.006,0,56.3449000,0.1324500,0.1324500,0,4272.0000000,122.7000000,122.7000000,0,4.6000000,0.1100000,0.1100000,0,0.6800000,0.0600000,0.0600000,0,2019-06-11 14:45:01,2020-05-20 16:00:02
1028.01,447283466,FP,10h28m23.6s,157.0983370,-51d42m19.47s,-51.7054090,30.6500000,0.054,0.054,0,-33.9060000,0.056,0.056,0,2458544.4806600,0.004120,0.004120,0,1.0160600,0.0003400,0.0003400,0,2.8430000,0.2780000,0.2780000,0,240.0000000,0.3757090,0.3757090,0,1.2070400,0.0989900,0.0989900,0,2784.0400000,,,,2023.0000000,,,,7.9059000,0.006,0.006,0,23.7748000,0.0202500,0.0202500,0,4634.0000000,120.9000000,120.9000000,0,4.6400000,0.0900000,0.0900000,0,0.6800000,0.0500000,0.0500000,0,2019-06-11 14:45:03,2020-05-20 16:00:02
1029.01,374908020,FP,05h54m57.38s,88.7390900,-65d57m31.82s,-65.9588390,,,,,,,,,2458365.8931880,0.000960,0.000960,0,36.2221410,0.0004600,0.0004600,0,5.1070000,0.1880000,0.1880000,0,7170.0000000,228.1730040,228.1730040,0,,,,0,,,,,,,,,6.8410000,0.000,0.000,0,,,,0,,,,0,,,,0,,,,0,2019-06-11 14:45:03,2020-03-04 12:58:47
103.01,336732616,KP,20h49m49.8s,312.4574880,-24d25m43.3s,-24.4286940,10.4260000,0.070,0.070,0,15.6200000,0.051,0.051,0,2458327.2525630,0.000586,0.000586,0,3.5478540,0.0001490,0.0001490,0,3.4943330,0.0492050,0.0492050,0,10424.3720700,123.3593140,123.3593140,0,14.5818410,0.1964350,0.1964350,0,1212.0043950,,,,1504.8590090,,,,11.5232000,0.008,0.008,0,411.2110000,7.7520000,7.7520000,0,6351.0000000,,,0,4.2289600,,,0,1.4000000,,,0,2018-09-05 18:34:18,2019-12-17 10:00:02
1030.01,464296022,FP,10h23m19.55s,155.8314780,-57d35m24.89s,-57.5902480,-26.1840000,2.184,2.184,0,22.4890000,1.073,1.073,0,2458551.3275150,0.001320,0.001320,0,12.1236900,0.0007600,0.0007600,0,4.8490000,0.2110000,0.2110000,0,6142.7700200,1221.9799800,1221.9799800,0,9.2566400,4.1350500,4.1350500,0,223.1950070,,,,1076.0000000,,,,9.5706000,0.006,0.006,0,78.4127300,2.8399200,2.8399200,0,4807.6000980,60.0000000,60.0000000,0,4.1700000,0.3600000,0.3600000,0,1.0700000,0.0300000,0.0300000,0,2019-06-25 15:58:39,2020-03-04 12:58:47
1031.01,304021498,,09h23m32.13s,140.8838900,-67d01m33.62s,-67.0260060,-23.9010000,0.042,0.042,0,3.0300000,0.047,0.047,0,2458547.3822400,0.002450,0.002450,0,5.6529300,0.0003700,0.0003700,0,2.9280000,0.3250000,0.3250000,0,1180.0000000,1.1600100,1.1600100,0,6.7163600,0.3589960,0.3589960,0,351.9180000,,,,1206.0000000,,,,9.7318000,0.006,0.006,0,270.7710000,1.6275000,1.6275000,0,6415.4000000,103.2000000,103.2000000,0,3.9800000,0.0800000,0.0800000,0,1.9200000,0.0800000,0.0800000,0,2019-06-25 15:58:39,2020-05-20 16:00:02
1032.01,146589986,,10h36m53.16s,159.2215060,-42d32m29.9s,-42.5416390,-15.1500000,0.072,0.072,0,6.4370000,0.087,0.087,0,2458547.4546300,0.002210,0.002210,0,5.6631400,0.0011600,0.0011600,0,3.7480000,0.2020000,0.2020000,0,3650.0000000,1.6808300,1.6808300,0,14.3662000,0.7500650,0.7500650,0,3475.1800000,,,,2139.0000000,,,,9.7611000,0.006,0.006,0,587.1960000,18.7865000,18.7865000,0,10395.0000000,320.6000000,320.6000000,0,4.1300000,0.0700000,0.0700000,0,2.3400000,0.1100000,0.1100000,0,2019-06-11 14:45:01,2020-05-20 16:00:02
1033.01,149601557,,05h49m07.82s,87.2825860,-60d29m54.4s,-60.4984440,8.9000000,3.100,3.100,0,20.7000000,2.200,2.200,0,2458338.0718700,0.003810,0.003810,0,29.0162800,0.0006200,0.0006200,0,6.0150000,0.7370000,0.7370000,0,1370.0000000,2.0622400,2.0622400,0,8.7812000,,,0,155.6130000,,,,,,,,10.0163000,0.006,0.006,0,219.9400000,,,0,6113.1000000,,,0,,,,0,2.0100000,,,0,2019-06-11 14:45:00,2020-05-20 16:00:02
1034.01,400595342,,08h57m46.02s,134.4417520,-49d00m02.08s,-49.0005780,-4.8370000,0.063,0.063,0,4.1090000,0.062,0.062,0,2458518.8106600,0.006840,0.006840,0,3.6422200,0.0009300,0.0009300,0,2.7570000,0.5700000,0.5700000,0,510.0000000,2.0700900,2.0700900,0,3.6510300,0.2723630,0.2723630,0,4432.0600000,,,,2273.0000000,,,,9.8174000,0.006,0.006,0,363.4400000,4.9830000,4.9830000,0,9810.0000000,173.7000000,173.7000000,0,4.4300000,0.0600000,0.0600000,0,1.6100000,0.0400000,0.0400000,0,2019-06-11 14:44:59,2020-05-20 16:00:02
1035.01,361413119,,09h36m36.07s,144.1502730,-61d34m59.46s,-61.5831820,-9.5060000,0.239,0.239,0,16.8970000,0.207,0.207,0,2458545.7850200,0.001410,0.001410,0,6.0748400,0.0007500,0.0007500,0,2.3240000,0.3150000,0.3150000,0,5410.0000000,17.1066000,17.1066000,0,21.7247000,1.7487800,1.7487800,0,351.1810000,,,,1206.0000000,,,,10.1126000,0.006,0.006,0,347.5560000,13.6300000,13.6300000,0,5964.0000000,128.4000000,128.4000000,0,3.7000000,0.0900000,0.0900000,0,2.4300000,0.1500000,0.1500000,0,2019-06-11 14:45:04,2020-05-20 16:00:02
1036.01,146172354,,10h31m28.11s,157.8671120,-42d14m25.61s,-42.2404480,10.9920000,0.037,0.037,0,-57.7480000,0.049,0.049,0,2458548.0340300,0.001860,0.001860,0,3.7803100,0.0005400,0.0005400,0,3.1880000,0.3920000,0.3920000,0,2850.0000000,2.1395000,2.1395000,0,6.5093900,0.3775050,0.3775050,0,682.0710000,,,,1423.0000000,,,,10.2855000,0.006,0.006,0,184.0150000,0.9620000,0.9620000,0,5771.0000000,132.3000000,132.3000000,0,4.3100000,0.0800000,0.0800000,0,1.1800000,0.0600000,0.0600000,0,2019-06-11 14:45:04,2020-05-20 16:00:02
1037.01,363260203,,09h49m32.44s,147.3851720,-63d18m23.32s,-63.3064780,-19.6870000,0.070,0.070,0,10.9530000,0.068,0.068,0,2458544.6667900,0.006910,0.006910,0,1.2026200,0.0005600,0.0005600,0,1.9150000,0.4880000,0.4880000,0,370.0000000,2.1019200,2.1019200,0,3.2890000,0.2930490,0.2930490,0,14407.9000000,,,,3052.0000000,,,,9.0211000,0.006,0.006,0,279.6980000,3.2790000,3.2790000,0,9158.0000000,171.4000000,171.4000000,0,4.3200000,0.0700000,0.0700000,0,1.7400000,0.0500000,0.0500000,0,2019-06-11 14:44:59,2020-05-20 16:00:02
1038.01,90544017,FP,08h33m49.11s,128.4546380,-49d56m25.25s,-49.9403470,-15.5000000,1.600,1.600,0,7.0000000,1.500,1.500,0,2458519.0454100,0.004400,0.004400,0,3.2237400,0.0004400,0.0004400,0,2.2480000,0.7180000,0.7180000,0,570.0000000,1.9636800,1.9636800,0,,,,0,4568.0097660,,,,2290.0000000,,,,8.7157000,0.006,0.006,0,280.7650000,,,0,8904.0000000,239.8999940,239.8999940,0,4.0900000,1.3600000,1.3600000,0,,,,0,2019-06-11 14:45:03,2020-03-04 12:58:47
1039.01,461867584,,09h58m45.25s,149.6885450,-58d45m37.63s,-58.7604530,-6.4340000,0.215,0.215,0,4.0980000,0.246,0.246,0,2458546.0530700,0.000830,0.000830,0,4.4204500,0.0001300,0.0001300,0,4.3800000,0.4460000,0.4460000,0,5980.0000000,1.3818800,1.3818800,0,,,,0,,,,,,,,,8.5483000,0.600,0.600,0,2864.3400000,1012.5400000,1012.5400000,0,,,,0,,,,0,,,,0,2019-06-25 15:58:41,2020-05-20 16:00:02
104.01,231670397,KP,21h19m47.93s,319.9496970,-58d08m56.16s,-58.1489330,10.5520000,0.045,0.045,0,-10.6580000,0.043,0.043,0,2459038.8635660,0.000955,0.000955,0,4.0874930,0.0003200,0.0003200,0,5.6029840,0.0752530,0.0752530,0,3518.0240860,47.7581370,47.7581370,0,13.6677980,0.6707570,0.6707570,0,2242.2185970,,,,1755.0489630,,,,9.8638000,0.006,0.006,0,316.6780000,2.9655000,2.9655000,0,6036.0000000,,,0,3.9335900,,,0,2.2186700,0.1025730,0.1025730,0,2018-09-05 18:34:18,2020-09-19 10:00:02
1040.01,310483807,FP,08h34m27.41s,128.6142100,-61d29m17.74s,-61.4882620,-11.7800000,0.118,0.118,0,6.7250000,0.097,0.097,0,2458520.6567400,0.004970,0.004970,0,2.5555500,0.0004500,0.0004500,0,1.5660000,0.3750000,0.3750000,0,340.0000000,1.3722400,1.3722400,0,11.5901000,,,0,3520.6800000,,,,2145.0000000,,,,8.3854000,0.007,0.007,0,732.4320000,32.4490000,32.4490000,0,10037.0000000,123.0000000,123.0000000,0,,,,0,6.0400000,,,0,2019-06-11 14:45:05,2020-05-20 16:00:02
1041.01,385624852,FP,09h13m36.54s,138.4022520,-55d11m52.48s,-55.1979100,-14.1890000,0.065,0.065,0,14.2610000,0.058,0.058,0,2458547.3479800,0.000480,0.000480,0,8.3079200,0.0003700,0.0003700,0,3.2280000,0.0890000,0.0890000,0,8350.0000000,160.2380000,160.2380000,0,43.1068000,4.4239900,4.4239900,0,2276.2500000,,,,1924.0000000,,,,8.0981000,0.006,0.006,0,305.0340000,2.9810000,2.9810000,0,9081.0000000,173.2000000,173.2000000,0,3.8300000,0.0700000,0.0700000,0,3.0500000,0.0900000,0.0900000,0,2019-06-11 14:45:01,2020-07-10 12:00:32
1042.01,360286627,,09h27m54.05s,141.9752150,-61d19m48.14s,-61.3300400,-11.5950000,0.056,0.056,0,3.1390000,0.057,0.057,0,2458544.4546300,0.002040,0.002040,0,0.7581000,0.0000600,0.0000600,0,1.0650000,0.1300000,0.1300000,0,780.0000000,1.2125400,1.2125400,0,9.8822500,0.5432160,0.5432160,0,14573.0000000,,,,3060.0000000,,,,9.7180000,0.006,0.006,0,792.6330000,19.4965000,19.4965000,0,9917.0000000,199.6000000,199.6000000,0,3.7500000,0.0600000,0.0600000,0,3.5100000,0.1200000,0.1200000,0,2019-06-25 15:58:42,2020-06-11 16:00:05
1043.01,90448944,,08h33m12.56s,128.3023190,-52d42m51.13s,-52.7142020,-9.4960000,0.051,0.051,0,14.6590000,0.045,0.045,0,2458518.2692400,0.004590,0.004590,0,1.4409500,0.0002100,0.0002100,0,2.1070000,0.5130000,0.5130000,0,490.0000000,1.3333200,1.3333200,0,3.4750900,0.2408880,0.2408880,0,6265.3600000,,,,2478.0000000,,,,9.5719000,0.006,0.006,0,208.0550000,1.1015000,1.1015000,0,6902.0000000,135.7000000,135.7000000,0,4.2500000,0.0900000,0.0900000,0,1.5200000,0.0600000,0.0600000,0,2019-06-11 14:45:05,2020-05-20 16:00:02
1044.01,463402815,,10h15m14.65s,153.8110270,-58d45m59.02s,-58.7663940,-15.6620000,1.132,1.132,0,5.9080000,1.508,1.508,0,2458544.5978500,0.001160,0.001160,0,1.0086000,0.0000400,0.0000400,0,1.5970000,0.0690000,0.0690000,0,2610.0000000,781.5480000,781.5480000,0,,,,0,8072.1300000,,,,2640.0000000,,,,9.8100000,0.022,0.022,0,502.5486000,,,0,5215.2000000,1166.8000000,1166.8000000,0,,,,0,,,,0,2019-06-25 15:58:41,2020-05-20 16:00:02
1045.01,54044474,FP,10h39m33.05s,159.8877040,-32d30m42.77s,-32.5118800,-34.6090000,0.053,0.053,0,14.6670000,0.057,0.057,0,2458545.9224850,0.000530,0.000530,0,3.7042600,0.0001500,0.0001500,0,4.0800000,0.0590000,0.0590000,0,7440.0000000,0.4860760,0.4860760,0,16.7631000,1.4673000,1.4673000,0,1813.7500000,,,,1818.0000000,,,,9.6306000,0.006,0.006,0,300.6960000,3.3695000,3.3695000,0,7013.7998050,299.6000060,299.6000060,0,4.2100000,0.4400000,0.4400000,0,1.8400000,0.1600000,0.1600000,0,2019-06-11 14:44:59,2020-03-04 12:58:47
1046.01,309787037,,08h25m40.67s,126.4194680,-60d54m27.05s,-60.9075140,-1.5360000,0.058,0.058,0,-9.9790000,0.048,0.048,0,2458518.8518700,0.002320,0.002320,0,1.3042700,0.0000800,0.0000800,0,1.6070000,0.2480000,0.2480000,0,950.0000000,1.0953800,1.0953800,0,4.8941400,0.2849140,0.2849140,0,2608.1400000,,,,1990.0000000,,,,10.0119000,0.006,0.006,0,301.2980000,2.4960000,2.4960000,0,6762.0000000,130.2000000,130.2000000,0,4.1100000,0.0800000,0.0800000,0,1.7500000,0.0700000,0.0700000,0,2019-06-25 15:58:41,2020-05-20 16:00:02
1047.01,370745311,FP,09h38m19.57s,144.5815350,-67d30m18.35s,-67.5050970,-35.4120000,0.104,0.104,0,24.0840000,0.128,0.128,0,2458544.7906100,0.000920,0.000920,0,0.6262700,0.0000200,0.0000200,0,0.6660000,0.1690000,0.1690000,0,1880.0000000,68.5212000,68.5212000,0,5.7216200,0.8944620,0.8944620,0,3235.5700000,,,,2101.0000000,,,,10.2355000,0.006,0.006,0,134.9260000,1.0555000,1.0555000,0,5622.0000000,131.2000000,131.2000000,0,4.5000000,0.0700000,0.0700000,0,0.9300000,0.0500000,0.0500000,0,2019-06-25 15:58:39,2020-07-24 12:00:35
1048.01,384549882,FP,09h06m06.65s,136.5277020,-54d54m14.12s,-54.9039220,-10.8630000,0.096,0.096,0,7.0630000,0.089,0.089,0,2458518.3760000,0.000750,0.000750,0,0.3041200,0.0000100,0.0000100,0,0.7480000,0.1000000,0.1000000,0,1330.0000000,3.8310700,3.8310700,0,10.4170000,0.6680570,0.6680570,0,280833.0000000,,,,6413.0000000,,,,8.8020000,0.006,0.006,0,440.4260000,9.4840000,9.4840000,0,11892.0000000,235.8000000,235.8000000,0,4.1400000,0.0700000,0.0700000,0,2.5200000,0.0900000,0.0900000,0,2019-06-11 14:45:05,2020-06-15 12:00:56
1049.01,16288184,KP,16h55m04.52s,253.7688480,-28d42m38.1s,-28.7105840,-8.5680000,0.100,0.100,0,-5.5620000,0.055,0.055,0,2458626.8007810,0.000869,0.000869,0,2.1807640,0.0001220,0.0001220,0,2.9419690,0.0528560,0.0528560,0,18115.7832030,663.2162480,663.2162480,0,21.0299110,20.5302030,20.5302030,0,2947.0715330,,,,1879.1759030,,,,11.0657000,0.006,0.006,0,314.9950000,7.0655000,7.0655000,0,6599.0000000,200.0000000,200.0000000,0,4.2101700,1.9641100,1.9641100,0,1.5262900,1.4896100,1.4896100,0,2019-07-15 19:20:04,2019-12-17 10:00:02
105.01,144065872,KP,22h29m49.88s,337.4578240,-48d00m11.16s,-48.0030990,91.9760000,0.052,0.052,0,-6.8610000,0.069,0.069,0,2458326.5059900,0.000156,0.000156,0,2.1846830,0.0000280,0.0000280,0,2.8598600,0.0134960,0.0134960,0,11612.8734410,46.9977100,46.9977100,0,13.6310360,0.6601120,0.6601120,0,1362.1247720,,,,1549.4371780,,,,9.4995000,0.006,0.006,0,137.5440000,0.7905000,0.7905000,0,5630.0000000,,,0,4.3775900,,,0,1.2382400,0.0596980,0.0596980,0,2018-09-05 18:34:19,2020-10-05 19:46:26
1050.01,66818296,KP,15h59m50.94s,239.9622480,-28d03m42.46s,-28.0617940,-8.1000000,0.102,0.102,0,-9.6390000,0.055,0.055,0,2458627.1262210,0.000584,0.000584,0,3.7352850,0.0001480,0.0001480,0,4.2958740,0.0355650,0.0355650,0,17207.5664060,133.5482790,133.5482790,0,21.2737730,0.1350960,0.1350960,0,1622.4309080,,,,1618.6811520,,,,11.0261000,0.006,0.006,0,405.9080000,8.6000000,8.6000000,0,6650.0000000,,,0,4.1639000,,,0,1.5700000,,,0,2019-07-15 19:20:05,2019-12-17 10:00:02
1051.01,259863352,,02h41m27.83s,40.3659390,-71d27m45.9s,-71.4627490,168.1700000,2.000,2.000,0,-56.0400000,2.000,2.000,0,2458657.7365720,0.007425,0.007425,0,21.7016700,0.0095320,0.0095320,0,8.2676420,0.5088980,0.5088980,0,211.6567380,25.1326920,25.1326920,0,2.3751490,0.6983450,0.6983450,0,,,,,,,,,7.1278000,0.006,0.006,0,53.1914900,,,0,5625.0000000,80.0000000,80.0000000,0,4.4380000,,,0,1.5648600,0.1866290,0.1866290,0,2019-08-16 20:20:45,2019-12-17 10:00:02
1052.01,317060587,,22h30m02.47s,337.5102740,-75d38m47.62s,-75.6465610,-63.3270000,0.046,0.046,0,-1.9420000,0.044,0.044,0,2458332.9412840,0.003592,0.003592,0,9.1398040,0.0027370,0.0027370,0,3.0912940,0.8281320,0.8281320,0,358.4157710,56.9991610,56.9991610,0,3.0629850,4.5089550,4.5089550,0,243.0117650,,,,1006.5346680,,,,9.0197000,0.006,0.006,0,129.8040000,0.5575000,0.5575000,0,5958.2001950,76.0000000,76.0000000,0,4.3400000,0.1200000,0.1200000,0,1.5800000,0.1651230,0.1651230,0,2019-08-16 20:20:47,2019-12-17 10:00:02
1053.01,112395568,FP,19h23m54.51s,290.9771170,-33d21m05.1s,-33.3514160,-18.6920000,0.065,0.065,0,-8.1920000,0.059,0.059,0,2458657.9991460,0.001553,0.001553,0,5.7426250,0.0006210,0.0006210,0,2.8602930,0.2304990,0.2304990,0,1105.7608640,87.9267270,87.9267270,0,13.0885320,3.6366680,3.6366680,0,,,,,,,,,8.8849000,0.006,0.006,0,263.7290000,2.8735000,2.8735000,0,5664.0000000,188.0000000,188.0000000,0,3.2657400,0.3552610,0.3552610,0,3.8695900,0.6445680,0.6445680,0,2019-08-16 20:20:42,2020-06-27 12:00:29
1054.01,366989877,,20h08m27.4s,302.1141740,-54d19m03s,-54.3175010,1.5940000,0.054,0.054,0,-15.9030000,0.049,0.049,0,2458664.9730220,0.002548,0.002548,0,15.5052900,0.0035860,0.0035860,0,5.0927860,0.3991040,0.3991040,0,623.0922850,39.1316640,39.1316640,0,3.1815260,0.8949880,0.8949880,0,,,,,,,,,8.4362000,0.006,0.006,0,88.4343000,0.2817500,0.2817500,0,6122.0000000,194.0000000,194.0000000,0,4.3088100,0.2685550,0.2685550,0,1.2481100,0.1420330,0.1420330,0,2019-08-16 20:20:48,2019-12-17 10:00:02
1055.01,320004517,,19h33m08.79s,293.2866150,-54d31m57.82s,-54.5327280,108.4390000,0.074,0.074,0,-82.6320000,0.052,0.052,0,2458661.0628660,0.001217,0.001217,0,17.4711400,0.0016920,0.0016920,0,4.3197980,0.1865230,0.1865230,0,1258.5532230,52.1817970,52.1817970,0,3.8645670,0.5709510,0.5709510,0,,,,,,,,,8.0888000,0.006,0.006,0,57.2651000,0.1869500,0.1869500,0,5783.5400390,7.8242900,7.8242900,0,4.4992500,0.0192310,0.0192310,0,1.0782400,0.0950000,0.0950000,0,2019-08-16 20:20:47,2020-03-06 12:00:34
1056.01,421894914,,22h37m02.09s,339.2587030,-76d55m03.38s,-76.9176050,9.7160000,0.041,0.041,0,-20.1680000,0.044,0.044,0,2458326.0708010,0.002150,0.002150,0,5.3075890,0.0000600,0.0000600,0,2.5618280,0.7612830,0.7612830,0,387.4415280,57.2287860,57.2287860,0,2.9036890,1.0410470,1.0410470,0,480.1039120,,,,1193.8896480,,,,9.6663000,0.006,0.006,0,168.3540000,0.6765000,0.6765000,0,6124.2998050,83.0000000,83.0000000,0,4.3800000,0.1600000,0.1600000,0,1.3758000,0.1599160,0.1599160,0,2019-08-16 20:20:50,2019-12-17 10:00:02
1057.01,323132914,,08h31m59.26s,127.9969170,-78d24m27.23s,-78.4075640,117.7210000,0.081,0.081,0,-24.5650000,0.076,0.076,0,2458607.3469240,0.003120,0.003120,0,51.1648220,0.0044510,0.0044510,0,6.2549580,0.4378930,0.4378930,0,968.3134160,59.1736950,59.1736950,0,3.0311040,0.7865400,0.7865400,0,,,,,,,,,9.4091000,0.006,0.006,0,98.2855000,0.2672500,0.2672500,0,5599.0000000,187.0000000,187.0000000,0,4.4613800,0.2699800,0.2699800,0,0.9689520,0.1168480,0.1168480,0,2019-08-16 20:20:47,2019-12-21 12:00:16
1058.01,31553893,,19h15m38.83s,288.9117720,-31d47m26.93s,-31.7908130,3.2260000,0.082,0.082,0,-16.3230000,0.067,0.067,0,2458663.0234380,0.003673,0.003673,0,11.1126860,0.0052530,0.0052530,0,4.9565290,0.5339810,0.5339810,0,793.9677730,100.1271900,100.1271900,0,3.2546840,3.4367150,3.4367150,0,,,,,,,,,9.3781000,0.007,0.007,0,338.8310000,6.7050000,6.7050000,0,5785.0000000,189.0000000,189.0000000,0,4.3440000,2.0035600,2.0035600,0,1.1356500,1.1356500,1.1356500,0,2019-08-16 20:20:41,2019-12-17 10:00:02
1059.01,380783252,,17h58m51.48s,269.7145030,-60d55m21.82s,-60.9227270,4.2970000,0.037,0.037,0,-207.4090000,0.034,0.034,0,2458660.5410160,0.000406,0.000406,0,9.4495440,0.0002810,0.0002810,0,2.1717690,0.0431310,0.0431310,0,24877.5546880,448.0156560,448.0156560,0,23.2337070,24.3684830,24.3684830,0,,,,,,,,,9.7825000,0.006,0.006,0,98.8783000,0.4197000,0.4197000,0,5509.0000000,186.0000000,186.0000000,0,4.3975800,2.0040800,2.0040800,0,1.0306900,1.0306900,1.0306900,0,2019-08-16 20:20:49,2019-12-17 10:00:02
106.01,38846515,KP,04h35m50.36s,68.9598160,-64d01m37.34s,-64.0270390,10.8450000,0.035,0.035,0,-0.4990000,0.052,0.052,0,2458326.7451170,0.000179,0.000179,0,2.8493800,0.0000060,0.0000060,0,3.7761110,0.0137900,0.0137900,0,7452.4326170,25.3093720,25.3093720,0,9.0613800,0.0270500,0.0270500,0,1311.3853760,,,,1534.8018800,,,,10.3157000,0.006,0.006,0,364.4110000,2.7290000,2.7290000,0,6900.0000000,,,0,4.4380000,,,0,1.0000000,,,0,2018-09-05 18:34:18,2019-12-17 10:00:02
